plot_id,sample_id,lon,lat,flagged,analyses,email,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,pl_plotid,Degré de confiance,Occupation période 1990-2000,terres forestières niveau 1 (90-00),forêt naturelle niveau 2 (90-00),FN hydromorphe niveau 3 (90-00),Année de changement (90-00),Année de changement (90-00) (1),Année de changement (90-00) (2),Année de changement (90-00) (3),Année de changement (90-00) (5),Occupation du sol 2020,terres forestières niveau 1 (2020),forêt naturelle niveau 2 (2020),FN hydromorphe niveau 3 (2020),Occupation période 2000-2010,terres forestières niveau 1 (00-10),forêt naturelle niveau 2 (00-10),Année de changement (00-10),FN hydromorphe niveau 3 (00-10),Année de changement (00-10) (1),Année de changement (00-10) (2),Année de changement (00-10) (3),Année de changement (00-10) (5),Occupation période 2010-2020,terres forestières niveau 1 (10-20),forêt naturelle niveau 2 (10-20),FN hydromorphe niveau 3 (10-20),Année de changement (10-20),Année de changement (10-20) (1),Année de changement (10-20) (2),Année de changement (10-20) (3),Année de changement (10-20) (5),Y a-t-il une dégradation dans le temps?,Type de dégradation,Année de dégradation,établissements niveau 1,année avec image,occupation du sol ,terres forestières niveau 1 (1),forêt naturelle niveau 2 (1),FN hydromorphe niveau 3 (1),établissements niveau 1 (1),établissement niveau 1 (90-00),Année de changemet (90-00),établissements niveau 1 (00-10),Année de changement (00-10) (5),établissements niveau 1 (10-20),Année de changement (10-20) (5),Y a-t-il une conversion dans le temps?,Période(s) de la/les conversions,Une des conversions dues au feu?
139214115,540386974,15.2981765,-1.1348648,false,0,,,,,,POINT(15.2981765 -1.1348648),28324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214116,540386975,15.4077156,1.9221207,false,0,,,,,,POINT(15.4077156 1.9221207),28968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214117,540386976,15.4769044,-1.1704228,false,0,,,,,,POINT(15.4769044 -1.1704228),29540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214118,540386977,15.5847055,1.4181544,false,0,,,,,,POINT(15.5847055 1.4181544),30197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214119,540386978,15.6592202,-2.2482984,false,0,,,,,,POINT(15.6592202 -2.2482984),30785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214120,540386979,15.7612192,-0.1276036,false,0,,,,,,POINT(15.7612192 -0.1276036),31455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214121,540386980,15.8714415,1.7406611,false,0,,,,,,POINT(15.8714415 1.7406611),32132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214122,540386981,15.9460488,-2.4624813,false,0,,,,,,POINT(15.9460488 -2.4624813),32735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214123,540386982,16.049675,-1.671822,false,0,,,,,,POINT(16.049675 -1.671822),33442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214124,540386983,16.1539082,-0.4506469,false,0,,,,,,POINT(16.1539082 -0.4506469),34137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214125,540386984,16.2618307,-1.0248916,false,0,,,,,,POINT(16.2618307 -1.0248916),34882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214126,540386985,16.407116,1.8462676,false,0,,,,,,POINT(16.407116 1.8462676),35774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214127,540386986,16.5105954,0.5901402,false,0,,,,,,POINT(16.5105954 0.5901402),36538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214128,540386987,16.6177174,0.7334637,false,0,,,,,,POINT(16.6177174 0.7334637),37263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214129,540386988,16.7244778,0.661561,false,0,,,,,,POINT(16.7244778 0.661561),37994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214130,540386989,16.8308154,-0.0914474,false,0,,,,,,POINT(16.8308154 -0.0914474),38744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214131,540386990,16.9880507,3.4922034,false,0,,,,,,POINT(16.9880507 3.4922034),39616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214132,540386991,17.084682,1.9507645,false,0,,,,,,POINT(17.084682 1.9507645),40388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214133,540386992,17.1869196,0.3742664,false,0,,,,,,POINT(17.1869196 0.3742664),41161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214134,540386993,17.3435678,3.3816666,false,0,,,,,,POINT(17.3435678 3.3816666),42049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214135,540386994,17.4394233,1.6984346,false,0,,,,,,POINT(17.4394233 1.6984346),42825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214136,540386995,17.542587,-0.4133485,false,0,,,,,,POINT(17.542587 -0.4133485),43613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214137,540386996,17.6868966,1.3396071,false,0,,,,,,POINT(17.6868966 1.3396071),44536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214138,540386997,17.8272065,0.659699,false,0,,,,,,POINT(17.8272065 0.659699),45527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214139,540386998,18.08933,3.1962263,false,0,,,,,,POINT(18.08933 3.1962263),47157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214140,540386999,11.6846055,-3.9962825,false,1,destin.lokegna@gmail.com,2021-03-09 13:59,371.4 secs,Sentinel 2,,POINT(11.6846055 -3.9962825),3860,Elevé,pas de changements,,,,,,,,,terres forestières,forêt naturelle,forêt naturelle sur terre ferme,,pas de changements,,,,,,,,,pas de changements,,,,,,,,,Non,,,,,,,,,,,,,,,,Non,,
139214141,540387000,11.97552,-4.7541865,false,1,destin.lokegna@gmail.com,2021-03-10 11:14,165.7 secs,Planet NICFI Public,,POINT(11.97552 -4.7541865),5825,Elevé,pas de changements,,,,,,,,,terres forestières,plantations forestières,,,pas de changements,,,,,,,,,pas de changements,,,,,,,,,Non,,,,,,,,,,,,,,,,Non,,
139214142,540387001,12.2204303,-2.802031,false,1,destin.lokegna@gmail.com,2021-03-10 12:46,-94.6 secs,Mapbox Satellite,,POINT(12.2204303 -2.802031),7472,Elevé,pas de changements,,,,,,,,,terres forestières,forêt naturelle,forêt naturelle sur terre ferme,,pas de changements,,,,,,,,,pas de changements,,,,,,,,,Non,,,,,,,,,,,,,,,,Non,,
139214143,540387002,12.469766,-1.934385,false,1,destin.lokegna@gmail.com,2021-03-11 11:01,203.4 secs,Mapbox Satellite,,POINT(12.469766 -1.934385),9149,Elevé,pas de changements,,,,,,,,,terres forestières,forêt naturelle,forêt naturelle sur terre ferme,,pas de changements,,,,,,,,,pas de changements,,,,,,,,,Non,,,,,,,,,,,,,,,,Non,,
139214144,540387003,12.6580362,-4.4258758,false,0,,,,,,POINT(12.6580362 -4.4258758),10433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214145,540387004,12.9032669,-2.9082552,false,0,,,,,,POINT(12.9032669 -2.9082552),12092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214146,540387005,13.1530108,-2.4381463,false,0,,,,,,POINT(13.1530108 -2.4381463),13780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214147,540387006,13.333922,-2.870589,false,0,,,,,,POINT(13.333922 -2.870589),15007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214148,540387007,13.5097101,1.7117946,false,0,,,,,,POINT(13.5097101 1.7117946),16095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214149,540387008,13.6648461,-4.4202051,false,0,,,,,,POINT(13.6648461 -4.4202051),17237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214150,540387009,13.8431161,-4.2027068,false,0,,,,,,POINT(13.8431161 -4.2027068),18446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214151,540387010,14.0222018,-4.1294718,false,0,,,,,,POINT(14.0222018 -4.1294718),19659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214152,540387011,14.188238,-0.0558934,false,0,,,,,,POINT(14.188238 -0.0558934),20761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214153,540387012,14.3328096,1.3133186,false,0,,,,,,POINT(14.3328096 1.3133186),21695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214154,540387013,14.4387759,0.01618,false,0,,,,,,POINT(14.4387759 0.01618),22460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214155,540387014,14.5175638,-2.9374973,false,0,,,,,,POINT(14.5175638 -2.9374973),23028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214156,540387015,14.5989864,-4.4857503,false,0,,,,,,POINT(14.5989864 -4.4857503),23557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214157,540387016,14.6901174,1.0244456,false,0,,,,,,POINT(14.6901174 1.0244456),24133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214158,540387017,14.761134,-0.6679284,false,0,,,,,,POINT(14.761134 -0.6679284),24666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214159,540387018,14.8376648,-2.4678534,false,0,,,,,,POINT(14.8376648 -2.4678534),25202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214160,540387019,14.9215565,-4.4472017,false,0,,,,,,POINT(14.9215565 -4.4472017),25743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214161,540387020,15.011052,-0.1277921,false,0,,,,,,POINT(15.011052 -0.1277921),26352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214162,540387021,15.0895444,-2.7545843,false,0,,,,,,POINT(15.0895444 -2.7545843),26911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214163,540387022,15.1908027,1.0594851,false,0,,,,,,POINT(15.1908027 1.0594851),27534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214164,540387023,15.2644864,-1.8543738,false,0,,,,,,POINT(15.2644864 -1.8543738),28101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214165,540387024,15.369882,1.2389402,false,0,,,,,,POINT(15.369882 1.2389402),28744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214166,540387025,15.4433346,-1.8896847,false,0,,,,,,POINT(15.4433346 -1.8896847),29317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214167,540387026,15.5479524,0.9868401,false,0,,,,,,POINT(15.5479524 0.9868401),29966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214168,540387027,15.6256303,-2.6798067,false,0,,,,,,POINT(15.6256303 -2.6798067),30554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214169,540387028,15.7257483,-0.4869983,false,0,,,,,,POINT(15.7257483 -0.4869983),31222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214170,540387029,15.8348923,1.4892822,false,0,,,,,,POINT(15.8348923 1.4892822),31896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214171,540387030,15.9109036,-2.5704404,false,0,,,,,,POINT(15.9109036 -2.5704404),32495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214172,540387031,16.0132659,-1.4564531,false,0,,,,,,POINT(16.0132659 -1.4564531),33193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214173,540387032,16.1183581,-0.5584075,false,0,,,,,,POINT(16.1183581 -0.5584075),33897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214174,540387033,16.2250124,0.0161237,false,0,,,,,,POINT(16.2250124 0.0161237),34610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214175,540387034,16.3361008,-1.9219997,false,0,,,,,,POINT(16.3361008 -1.9219997),35393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214176,540387035,16.4761014,1.1642608,false,0,,,,,,POINT(16.4761014 1.1642608),36279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214177,540387036,16.5825833,0.9846192,false,0,,,,,,POINT(16.5825833 0.9846192),37013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214178,540387037,16.6897387,1.0919558,false,0,,,,,,POINT(16.6897387 1.0919558),37739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214179,540387038,16.7956071,0.5897432,false,0,,,,,,POINT(16.7956071 0.5897432),38482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214180,540387039,16.9023021,-0.4857077,false,0,,,,,,POINT(16.9023021 -0.4857077),39241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214181,540387040,17.0540972,2.8108452,false,0,,,,,,POINT(17.0540972 2.8108452),40121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214182,540387041,17.1531678,1.2698252,false,0,,,,,,POINT(17.1531678 1.2698252),40893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214183,540387042,17.2580745,-0.3778423,false,0,,,,,,POINT(17.2580745 -0.3778423),41668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214184,540387043,17.4090145,2.6293217,false,0,,,,,,POINT(17.4090145 2.6293217),42556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214185,540387044,17.5073826,0.6602644,false,0,,,,,,POINT(17.5073826 0.6602644),43340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214186,540387045,17.6578523,2.5918244,false,0,,,,,,POINT(17.6578523 2.5918244),44258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214187,540387046,17.8013954,2.7696286,false,0,,,,,,POINT(17.8013954 2.7696286),45225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214188,540387047,17.9752715,2.196401,false,0,,,,,,POINT(17.9752715 2.196401),46456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214189,540387048,18.3693804,2.693809,false,0,,,,,,POINT(18.3693804 2.693809),49115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214190,540387049,11.5046214,-3.9968534,false,1,destin.lokegna@gmail.com,2021-03-09 11:58,3410.9 secs,Planet NICFI Public,,POINT(11.5046214 -3.9968534),2645,Elevé,pas de changements,,,,,,,,,terres forestières,forêt naturelle,forêt naturelle sur terre ferme,,pas de changements,,,,,,,,,pas de changements,,,,,,,,,Non,,,,,,,,,,,,,,,,Non,,
139214191,540387050,11.9006786,-4.0316861,false,1,destin.lokegna@gmail.com,2021-03-10 09:49,69.3 secs,Mapbox Satellite,,POINT(11.9006786 -4.0316861),5319,Elevé,pas de changements,,,,,,,,,terres forestières,forêt naturelle,forêt naturelle sur terre ferme,,pas de changements,,,,,,,,,pas de changements,,,,,,,,,Non,,,,,,,,,,,,,,,,Non,,
139214192,540387051,12.1187978,-4.5728843,false,1,destin.lokegna@gmail.com,2021-03-10 12:25,171.8 secs,Mapbox Satellite,,POINT(12.1187978 -4.5728843),6792,Faible,pas de changements,,,,,,,,,prairies / savanes,,,,pas de changements,,,,,,,,,pas de changements,,,,,,,,,Non,,,,,,,,,,,,,,,,Non,,
139214193,540387052,12.3662248,-3.451881,false,1,destin.lokegna@gmail.com,2021-03-11 09:44,-35.4 secs,Bing maps,,POINT(12.3662248 -3.451881),8462,Elevé,pas de changements,,,,,,,,,prairies / savanes,,,,pas de changements,,,,,,,,,pas de changements,,,,,,,,,Non,,,,,,,,,,,,,,,,Non,,
139214194,540387053,12.5855579,-4.3178812,false,0,,,,,,POINT(12.5855579 -4.3178812),9944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214195,540387054,12.8288697,-2.0058226,false,0,,,,,,POINT(12.8288697 -2.0058226),11581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214196,540387055,13.0506145,-3.8101732,false,0,,,,,,POINT(13.0506145 -3.8101732),13089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214197,540387056,13.2661979,-3.8091271,false,0,,,,,,POINT(13.2661979 -3.8091271),14547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214198,540387057,13.4422988,-3.0505673,false,0,,,,,,POINT(13.4422988 -3.0505673),15741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214199,540387058,13.6167685,1.4951121,false,0,,,,,,POINT(13.6167685 1.4951121),16830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214200,540387059,13.7971335,1.963522,false,0,,,,,,POINT(13.7971335 1.963522),18032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214201,540387060,13.9734945,0.3406607,false,0,,,,,,POINT(13.9734945 0.3406607),19292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214202,540387061,14.1281039,-3.8404471,false,0,,,,,,POINT(14.1281039 -3.8404471),20380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214203,540387062,14.2725195,-3.9837023,false,0,,,,,,POINT(14.2725195 -3.9837023),21356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139214204,540387063,14.4030116,0.1602905,false,0,,,,,,POINT(14.4030116 0.1602905),22213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
